scc_id,size,members,dag_indegree,dag_outdegree,dag_level,external_out_edges,external_in_edges,internal_edges,source_like_score,is_source_scc,is_source_like_hub
24,1,720575940610907204,1,0,5,0,1,0,-2,False,False
25,1,720575940611067505,1,0,5,0,1,0,-2,False,False
26,1,720575940611540885,1,0,5,0,1,0,-2,False,False
27,1,720575940611805333,1,0,5,0,1,0,-2,False,False
28,1,720575940611832538,1,0,5,0,1,0,-2,False,False
29,1,720575940611961306,1,0,5,0,1,0,-2,False,False
31,1,720575940612039922,1,0,5,0,1,0,-2,False,False
32,1,720575940612061170,1,0,5,0,1,0,-2,False,False
33,1,720575940612081777,1,0,5,0,1,0,-2,False,False
34,1,720575940612110946,1,0,5,0,1,0,-2,False,False
35,1,720575940612234725,1,0,5,0,1,0,-2,False,False
36,1,720575940612354711,1,0,5,0,1,0,-2,False,False
37,1,720575940612376983,1,0,5,0,1,0,-2,False,False
38,1,720575940612537366,1,0,5,0,1,0,-2,False,False
39,1,720575940612621530,1,0,5,0,1,0,-2,False,False
40,1,720575940612931480,1,0,5,0,1,0,-2,False,False
41,1,720575940612962730,1,0,5,0,1,0,-2,False,False
42,1,720575940613020018,1,0,5,0,1,0,-2,False,False
43,1,720575940613100566,1,0,5,0,1,0,-2,False,False
44,1,720575940613291749,1,0,5,0,1,0,-2,False,False
45,1,720575940613294632,1,0,5,0,1,0,-2,False,False
46,1,720575940613295400,1,0,5,0,1,0,-2,False,False
47,1,720575940613612207,1,0,5,0,1,0,-2,False,False
49,1,720575940613876370,1,0,5,0,1,0,-2,False,False
50,1,720575940613975970,1,0,5,0,1,0,-2,False,False
51,1,720575940613997265,1,0,5,0,1,0,-2,False,False
53,1,720575940614296214,1,0,5,0,1,0,-2,False,False
54,1,720575940614427542,1,0,5,0,1,0,-2,False,False
55,1,720575940614518678,1,0,5,0,1,0,-2,False,False
56,1,720575940614590429,1,0,5,0,1,0,-2,False,False
58,1,720575940615026070,1,0,5,0,1,0,-2,False,False
59,1,720575940615040943,1,0,5,0,1,0,-2,False,False
60,1,720575940615220639,1,0,5,0,1,0,-2,False,False
61,1,720575940615297548,1,0,5,0,1,0,-2,False,False
62,1,720575940615301023,1,0,5,0,1,0,-2,False,False
63,1,720575940615556255,1,0,5,0,1,0,-2,False,False
64,1,720575940615665458,1,0,5,0,1,0,-2,False,False
65,1,720575940615838770,1,0,5,0,1,0,-2,False,False
66,1,720575940615887775,1,0,5,0,1,0,-2,False,False
67,1,720575940615987131,1,0,5,0,1,0,-2,False,False
68,1,720575940616008350,1,0,5,0,1,0,-2,False,False
69,1,720575940616410129,1,0,5,0,1,0,-2,False,False
70,1,720575940616439330,1,0,5,0,1,0,-2,False,False
71,1,720575940616649145,1,0,5,0,1,0,-2,False,False
72,1,720575940616731665,1,0,5,0,1,0,-2,False,False
73,1,720575940616904029,1,0,5,0,1,0,-2,False,False
74,1,720575940617009735,1,0,5,0,1,0,-2,False,False
75,1,720575940617132262,1,0,5,0,1,0,-2,False,False
76,1,720575940617171985,1,0,5,0,1,0,-2,False,False
77,1,720575940617320331,1,0,5,0,1,0,-2,False,False
79,1,720575940617495508,1,0,5,0,1,0,-2,False,False
81,1,720575940617586210,1,0,5,0,1,0,-2,False,False
82,1,720575940617634388,1,0,5,0,1,0,-2,False,False
83,1,720575940617636609,1,0,5,0,1,0,-2,False,False
84,1,720575940617694182,1,0,5,0,1,0,-2,False,False
85,1,720575940617832758,1,0,5,0,1,0,-2,False,False
86,1,720575940617847709,1,0,5,0,1,0,-2,False,False
87,1,720575940617976389,1,0,5,0,1,0,-2,False,False
88,1,720575940618097482,1,0,5,0,1,0,-2,False,False
89,1,720575940618776354,1,0,5,0,1,0,-2,False,False
90,1,720575940619022757,1,0,5,0,1,0,-2,False,False
91,1,720575940619202324,1,0,5,0,1,0,-2,False,False
93,1,720575940619335407,1,0,5,0,1,0,-2,False,False
94,1,720575940619355984,1,0,5,0,1,0,-2,False,False
95,1,720575940619788885,1,0,5,0,1,0,-2,False,False
96,1,720575940619795533,1,0,5,0,1,0,-2,False,False
97,1,720575940619816071,1,0,5,0,1,0,-2,False,False
98,1,720575940619923029,1,0,5,0,1,0,-2,False,False
100,1,720575940620033872,1,0,5,0,1,0,-2,False,False
101,1,720575940620035408,1,0,5,0,1,0,-2,False,False
102,1,720575940620075941,1,0,5,0,1,0,-2,False,False
103,1,720575940620238063,1,0,5,0,1,0,-2,False,False
104,1,720575940620275053,1,0,5,0,1,0,-2,False,False
105,1,720575940620289729,1,0,5,0,1,0,-2,False,False
107,1,720575940620332308,1,0,5,0,1,0,-2,False,False
112,1,720575940620606317,1,0,5,0,1,0,-2,False,False
113,1,720575940620734958,1,0,5,0,1,0,-2,False,False
114,1,720575940620824667,1,0,5,0,1,0,-2,False,False
115,1,720575940620894630,1,0,5,0,1,0,-2,False,False
116,1,720575940621132246,1,0,5,0,1,0,-2,False,False
117,1,720575940621169228,1,0,5,0,1,0,-2,False,False
118,1,720575940621608993,1,0,5,0,1,0,-2,False,False
119,1,720575940621749416,1,0,5,0,1,0,-2,False,False
120,1,720575940621752397,1,0,5,0,1,0,-2,False,False
121,1,720575940621769242,1,0,5,0,1,0,-2,False,False
122,1,720575940621776842,1,0,5,0,1,0,-2,False,False
123,1,720575940621816140,1,0,5,0,1,0,-2,False,False
124,1,720575940621852307,1,0,5,0,1,0,-2,False,False
125,1,720575940621940682,1,0,5,0,1,0,-2,False,False
126,1,720575940621949985,1,0,5,0,1,0,-2,False,False
127,1,720575940621972938,1,0,5,0,1,0,-2,False,False
128,1,720575940622043560,1,0,5,0,1,0,-2,False,False
129,1,720575940622067572,1,0,5,0,1,0,-2,False,False
130,1,720575940622166908,1,0,5,0,1,0,-2,False,False
131,1,720575940622362890,1,0,5,0,1,0,-2,False,False
132,1,720575940622620874,1,0,5,0,1,0,-2,False,False
134,1,720575940622987400,1,0,5,0,1,0,-2,False,False
135,1,720575940623022889,1,0,5,0,1,0,-2,False,False
136,1,720575940623036362,1,0,5,0,1,0,-2,False,False
137,1,720575940623090884,1,0,5,0,1,0,-2,False,False
138,1,720575940623248010,1,0,5,0,1,0,-2,False,False
139,1,720575940623311203,1,0,5,0,1,0,-2,False,False
140,1,720575940623337510,1,0,5,0,1,0,-2,False,False
141,1,720575940623368887,1,0,5,0,1,0,-2,False,False
142,1,720575940623544712,1,0,5,0,1,0,-2,False,False
143,1,720575940623610090,1,0,5,0,1,0,-2,False,False
144,1,720575940623714765,1,0,5,0,1,0,-2,False,False
145,1,720575940623853309,1,0,5,0,1,0,-2,False,False
146,1,720575940623854077,1,0,5,0,1,0,-2,False,False
147,1,720575940624033515,1,0,5,0,1,0,-2,False,False
148,1,720575940624074829,1,0,5,0,1,0,-2,False,False
149,1,720575940624194378,1,0,5,0,1,0,-2,False,False
150,1,720575940624380652,1,0,5,0,1,0,-2,False,False
151,1,720575940624438542,1,0,5,0,1,0,-2,False,False
152,1,720575940624746573,1,0,5,0,1,0,-2,False,False
153,1,720575940624829989,1,0,5,0,1,0,-2,False,False
154,1,720575940625013948,1,0,5,0,1,0,-2,False,False
155,1,720575940625044068,1,0,5,0,1,0,-2,False,False
156,1,720575940625204226,1,0,5,0,1,0,-2,False,False
157,1,720575940625315120,1,0,5,0,1,0,-2,False,False
158,1,720575940625655754,1,0,5,0,1,0,-2,False,False
159,1,720575940625770073,1,0,5,0,1,0,-2,False,False
160,1,720575940625939749,1,0,5,0,1,0,-2,False,False
161,1,720575940626094794,1,0,5,0,1,0,-2,False,False
162,1,720575940626161922,1,0,5,0,1,0,-2,False,False
163,1,720575940626221100,1,0,5,0,1,0,-2,False,False
164,1,720575940626260780,1,0,5,0,1,0,-2,False,False
165,1,720575940626560220,1,0,5,0,1,0,-2,False,False
166,1,720575940626665128,1,0,5,0,1,0,-2,False,False
168,1,720575940627058186,1,0,5,0,1,0,-2,False,False
169,1,720575940627173263,1,0,5,0,1,0,-2,False,False
170,1,720575940627215377,1,0,5,0,1,0,-2,False,False
171,1,720575940627254842,1,0,5,0,1,0,-2,False,False
173,1,720575940627264168,1,0,5,0,1,0,-2,False,False
174,1,720575940627348841,1,0,5,0,1,0,-2,False,False
175,1,720575940627409490,1,0,5,0,1,0,-2,False,False
176,1,720575940627426362,1,0,5,0,1,0,-2,False,False
177,1,720575940627448122,1,0,5,0,1,0,-2,False,False
178,1,720575940627453692,1,0,5,0,1,0,-2,False,False
179,1,720575940627469564,1,0,5,0,1,0,-2,False,False
180,1,720575940627471356,1,0,5,0,1,0,-2,False,False
182,1,720575940627584787,1,0,5,0,1,0,-2,False,False
183,1,720575940627635972,1,0,5,0,1,0,-2,False,False
184,1,720575940627661640,1,0,5,0,1,0,-2,False,False
185,1,720575940627909361,1,0,5,0,1,0,-2,False,False
186,1,720575940627985905,1,0,5,0,1,0,-2,False,False
187,1,720575940628047592,1,0,5,0,1,0,-2,False,False
188,1,720575940628063019,1,0,5,0,1,0,-2,False,False
189,1,720575940628237041,1,0,5,0,1,0,-2,False,False
191,1,720575940628282170,1,0,5,0,1,0,-2,False,False
192,1,720575940628453787,1,0,5,0,1,0,-2,False,False
193,1,720575940628624683,1,0,5,0,1,0,-2,False,False
194,1,720575940628842951,1,0,5,0,1,0,-2,False,False
195,1,720575940628887375,1,0,5,0,1,0,-2,False,False
196,1,720575940628933873,1,0,5,0,1,0,-2,False,False
197,1,720575940629176023,1,0,5,0,1,0,-2,False,False
198,1,720575940629263610,1,0,5,0,1,0,-2,False,False
199,1,720575940629379194,1,0,5,0,1,0,-2,False,False
200,1,720575940629758330,1,0,5,0,1,0,-2,False,False
201,1,720575940629788542,1,0,5,0,1,0,-2,False,False
202,1,720575940630067676,1,0,5,0,1,0,-2,False,False
203,1,720575940630118871,1,0,5,0,1,0,-2,False,False
204,1,720575940630140491,1,0,5,0,1,0,-2,False,False
205,1,720575940630151996,1,0,5,0,1,0,-2,False,False
206,1,720575940630204636,1,0,5,0,1,0,-2,False,False
207,1,720575940630221980,1,0,5,0,1,0,-2,False,False
208,1,720575940630265339,1,0,5,0,1,0,-2,False,False
209,1,720575940630324035,1,0,5,0,1,0,-2,False,False
210,1,720575940630364983,1,0,5,0,1,0,-2,False,False
211,1,720575940630543055,1,0,5,0,1,0,-2,False,False
212,1,720575940630729320,1,0,5,0,1,0,-2,False,False
213,1,720575940630755269,1,0,5,0,1,0,-2,False,False
214,1,720575940630876111,1,0,5,0,1,0,-2,False,False
215,1,720575940630905228,1,0,5,0,1,0,-2,False,False
216,1,720575940631007051,1,0,5,0,1,0,-2,False,False
217,1,720575940631188524,1,0,5,0,1,0,-2,False,False
218,1,720575940631256338,1,0,5,0,1,0,-2,False,False
219,1,720575940631281706,1,0,5,0,1,0,-2,False,False
220,1,720575940631401064,1,0,5,0,1,0,-2,False,False
221,1,720575940631567687,1,0,5,0,1,0,-2,False,False
222,1,720575940631742604,1,0,5,0,1,0,-2,False,False
223,1,720575940631779395,1,0,5,0,1,0,-2,False,False
224,1,720575940631856451,1,0,5,0,1,0,-2,False,False
225,1,720575940631913041,1,0,5,0,1,0,-2,False,False
226,1,720575940632384810,1,0,5,0,1,0,-2,False,False
227,1,720575940632453459,1,0,5,0,1,0,-2,False,False
228,1,720575940632734637,1,0,5,0,1,0,-2,False,False
229,1,720575940632850643,1,0,5,0,1,0,-2,False,False
230,1,720575940633355987,1,0,5,0,1,0,-2,False,False
231,1,720575940633548499,1,0,5,0,1,0,-2,False,False
232,1,720575940633670882,1,0,5,0,1,0,-2,False,False
233,1,720575940633777247,1,0,5,0,1,0,-2,False,False
234,1,720575940633803877,1,0,5,0,1,0,-2,False,False
235,1,720575940633804389,1,0,5,0,1,0,-2,False,False
236,1,720575940634219616,1,0,5,0,1,0,-2,False,False
238,1,720575940634452080,1,0,5,0,1,0,-2,False,False
239,1,720575940634467064,1,0,5,0,1,0,-2,False,False
240,1,720575940634716058,1,0,5,0,1,0,-2,False,False
241,1,720575940634727834,1,0,5,0,1,0,-2,False,False
242,1,720575940634866799,1,0,5,0,1,0,-2,False,False
243,1,720575940634942143,1,0,5,0,1,0,-2,False,False
244,1,720575940635163499,1,0,5,0,1,0,-2,False,False
245,1,720575940635287476,1,0,5,0,1,0,-2,False,False
246,1,720575940635913071,1,0,5,0,1,0,-2,False,False
247,1,720575940636011127,1,0,5,0,1,0,-2,False,False
248,1,720575940636067191,1,0,5,0,1,0,-2,False,False
249,1,720575940636237198,1,0,5,0,1,0,-2,False,False
250,1,720575940636378999,1,0,5,0,1,0,-2,False,False
251,1,720575940636529765,1,0,5,0,1,0,-2,False,False
252,1,720575940636601572,1,0,5,0,1,0,-2,False,False
253,1,720575940637062878,1,0,5,0,1,0,-2,False,False
254,1,720575940637532813,1,0,5,0,1,0,-2,False,False
255,1,720575940637760309,1,0,5,0,1,0,-2,False,False
256,1,720575940637881919,1,0,5,0,1,0,-2,False,False
257,1,720575940638223686,1,0,5,0,1,0,-2,False,False
258,1,720575940638251590,1,0,5,0,1,0,-2,False,False
259,1,720575940638639924,1,0,5,0,1,0,-2,False,False
260,1,720575940638725773,1,0,5,0,1,0,-2,False,False
261,1,720575940638888026,1,0,5,0,1,0,-2,False,False
262,1,720575940639037006,1,0,5,0,1,0,-2,False,False
263,1,720575940639175989,1,0,5,0,1,0,-2,False,False
264,1,720575940639230067,1,0,5,0,1,0,-2,False,False
265,1,720575940639476864,1,0,5,0,1,0,-2,False,False
266,1,720575940639505213,1,0,5,0,1,0,-2,False,False
267,1,720575940639768192,1,0,5,0,1,0,-2,False,False
268,1,720575940640231296,1,0,5,0,1,0,-2,False,False
269,1,720575940640254928,1,0,5,0,1,0,-2,False,False
270,1,720575940640310480,1,0,5,0,1,0,-2,False,False
271,1,720575940640505552,1,0,5,0,1,0,-2,False,False
272,1,720575940640591924,1,0,5,0,1,0,-2,False,False
273,1,720575940640749520,1,0,5,0,1,0,-2,False,False
274,1,720575940641271348,1,0,5,0,1,0,-2,False,False
275,1,720575940642021773,1,0,5,0,1,0,-2,False,False
276,1,720575940642643252,1,0,5,0,1,0,-2,False,False
277,1,720575940643169933,1,0,5,0,1,0,-2,False,False
278,1,720575940643436704,1,0,5,0,1,0,-2,False,False
279,1,720575940643618327,1,0,5,0,1,0,-2,False,False
280,1,720575940643819812,1,0,5,0,1,0,-2,False,False
281,1,720575940644519959,1,0,5,0,1,0,-2,False,False
282,1,720575940644916759,1,0,5,0,1,0,-2,False,False
284,1,720575940645538356,1,0,5,0,1,0,-2,False,False
285,1,720575940646492212,1,0,5,0,1,0,-2,False,False
286,1,720575940659001473,1,0,5,0,1,0,-2,False,False
287,1,720575940660329601,1,0,5,0,1,0,-2,False,False
289,1,720575940631561487,1,0,4,0,1,0,-2,False,False
291,1,720575940611116334,1,0,3,0,1,0,-2,False,False
294,1,720575940611489754,1,0,3,0,1,0,-2,False,False
295,1,720575940612204949,1,0,3,0,1,0,-2,False,False
296,1,720575940612218163,1,0,3,0,1,0,-2,False,False
297,1,720575940612547481,1,0,3,0,1,0,-2,False,False
300,1,720575940612968421,1,0,5,0,1,0,-2,False,False
301,1,720575940616300171,1,0,5,0,1,0,-2,False,False
304,1,720575940624613936,1,0,5,0,1,0,-2,False,False
305,1,720575940636217012,1,0,5,0,1,0,-2,False,False
306,1,720575940640482904,1,0,5,0,1,0,-2,False,False
311,1,720575940622929643,1,0,3,0,1,0,-2,False,False
314,1,720575940631697455,1,0,5,0,1,0,-2,False,False
320,1,720575940622138573,1,0,6,0,1,0,-2,False,False
322,1,720575940641227136,1,0,7,0,1,0,-2,False,False
327,1,720575940628136977,1,0,3,0,1,0,-2,False,False
328,1,720575940637309412,1,0,3,0,1,0,-2,False,False
329,1,720575940633101741,1,0,3,0,1,0,-2,False,False
330,1,720575940639841699,1,0,3,0,1,0,-2,False,False
333,1,720575940614821087,1,0,3,0,1,0,-2,False,False
334,1,720575940615514683,1,0,3,0,1,0,-2,False,False
335,1,720575940616048690,1,0,3,0,1,0,-2,False,False
336,1,720575940616486668,1,0,3,0,1,0,-2,False,False
337,1,720575940619381627,1,0,3,0,1,0,-2,False,False
338,1,720575940620102872,1,0,3,0,1,0,-2,False,False
339,1,720575940620298223,1,0,3,0,1,0,-2,False,False
340,1,720575940620801776,1,0,3,0,1,0,-2,False,False
342,1,720575940621169473,1,0,3,0,1,0,-2,False,False
343,1,720575940621662817,1,0,3,0,1,0,-2,False,False
344,1,720575940622216012,1,0,3,0,1,0,-2,False,False
346,1,720575940622662663,1,0,3,0,1,0,-2,False,False
347,1,720575940622810117,1,0,3,0,1,0,-2,False,False
348,1,720575940623700733,1,0,3,0,1,0,-2,False,False
349,1,720575940623787263,1,0,3,0,1,0,-2,False,False
350,1,720575940623830792,1,0,3,0,1,0,-2,False,False
351,1,720575940624456848,1,0,3,0,1,0,-2,False,False
352,1,720575940624752108,1,0,3,0,1,0,-2,False,False
354,1,720575940624992039,1,0,3,0,1,0,-2,False,False
355,1,720575940625167118,1,0,3,0,1,0,-2,False,False
356,1,720575940626760372,1,0,3,0,1,0,-2,False,False
357,1,720575940626884879,1,0,3,0,1,0,-2,False,False
358,1,720575940627854162,1,0,3,0,1,0,-2,False,False
359,1,720575940628099197,1,0,3,0,1,0,-2,False,False
361,1,720575940628994127,1,0,3,0,1,0,-2,False,False
362,1,720575940629451515,1,0,3,0,1,0,-2,False,False
363,1,720575940629533495,1,0,3,0,1,0,-2,False,False
364,1,720575940630079744,1,0,3,0,1,0,-2,False,False
365,1,720575940606118322,1,0,4,0,1,0,-2,False,False
374,1,720575940630535740,1,0,3,0,1,0,-2,False,False
375,1,720575940631128082,1,0,3,0,1,0,-2,False,False
376,1,720575940631721559,1,0,3,0,1,0,-2,False,False
377,1,720575940647087412,1,0,6,0,1,0,-2,False,False
381,1,720575940632395980,1,0,3,0,1,0,-2,False,False
382,1,720575940632630319,1,0,3,0,1,0,-2,False,False
383,1,720575940632950445,1,0,3,0,1,0,-2,False,False
384,1,720575940620418401,1,0,4,0,1,0,-2,False,False
386,1,720575940633059757,1,0,3,0,1,0,-2,False,False
387,1,720575940633201223,1,0,3,0,1,0,-2,False,False
388,1,720575940633391246,1,0,3,0,1,0,-2,False,False
389,1,720575940635143007,1,0,3,0,1,0,-2,False,False
390,1,720575940636513655,1,0,3,0,1,0,-2,False,False
395,1,720575940639328627,1,0,3,0,1,0,-2,False,False
396,1,720575940646574883,1,0,3,0,1,0,-2,False,False
397,1,720575940646626339,1,0,3,0,1,0,-2,False,False
405,1,720575940661289345,1,0,1,0,1,0,-2,False,False
409,1,720575940630146871,1,0,1,0,1,0,-2,False,False
411,1,720575940623905636,1,0,1,0,1,0,-2,False,False
413,1,720575940651804918,1,0,1,0,1,0,-2,False,False
426,1,720575940614582946,1,0,2,0,1,0,-2,False,False
427,1,720575940625841351,1,0,2,0,1,0,-2,False,False
429,1,720575940628255621,1,0,1,0,1,0,-2,False,False
433,1,720575940618819668,1,0,1,0,1,0,-2,False,False
434,1,720575940639823413,1,0,1,0,1,0,-2,False,False
441,1,720575940604820140,1,0,1,0,1,0,-2,False,False
442,1,720575940632312907,1,0,2,0,1,0,-2,False,False
444,1,720575940630013822,1,0,2,0,1,0,-2,False,False
450,1,720575940631019264,1,0,2,0,1,0,-2,False,False
454,1,720575940615046311,1,0,2,0,1,0,-2,False,False
457,1,720575940637727150,1,0,1,0,1,0,-2,False,False
459,1,720575940628039676,1,0,2,0,1,0,-2,False,False
471,1,720575940622685608,1,0,1,0,1,0,-2,False,False
495,1,720575940622928041,1,0,1,0,1,0,-2,False,False
497,1,720575940632371598,1,0,1,0,1,0,-2,False,False
508,1,720575940631642220,1,0,3,0,1,0,-2,False,False
509,1,720575940604012134,1,0,4,0,1,0,-2,False,False
512,1,720575940612739989,1,0,5,0,1,0,-2,False,False
513,1,720575940622895885,1,0,5,0,1,0,-2,False,False
530,1,720575940643207584,1,0,2,0,1,0,-2,False,False
538,1,720575940621595937,1,0,1,0,1,0,-2,False,False
548,1,720575940631239468,1,0,1,0,1,0,-2,False,False
564,1,720575940612649074,1,0,1,0,1,0,-2,False,False
565,1,720575940623919507,1,0,1,0,1,0,-2,False,False
570,1,720575940628663281,1,0,1,0,1,0,-2,False,False
571,1,720575940628686084,1,0,1,0,1,0,-2,False,False
574,1,720575940629155177,1,0,3,0,1,0,-2,False,False
577,1,720575940623353420,1,0,2,0,1,0,-2,False,False
583,1,720575940610047194,1,0,1,0,1,0,-2,False,False
584,1,720575940628337103,1,0,1,0,1,0,-2,False,False
586,1,720575940629786624,1,0,1,0,1,0,-2,False,False
589,1,720575940624695275,1,0,1,0,1,0,-2,False,False
595,1,720575940646871684,1,0,1,0,1,0,-2,False,False
5,1,720575940604427232,1,0,5,0,2,0,-3,False,False
19,1,720575940624646076,1,0,5,0,2,0,-3,False,False
30,1,720575940611976115,1,0,5,0,2,0,-3,False,False
48,1,720575940613640421,1,0,5,0,2,0,-3,False,False
52,1,720575940618665339,1,0,5,0,2,0,-3,False,False
80,1,720575940617529378,1,0,5,0,2,0,-3,False,False
92,1,720575940621522122,1,0,5,0,2,0,-3,False,False
99,1,720575940625823376,1,0,5,0,2,0,-3,False,False
106,1,720575940620319323,1,0,5,0,2,0,-3,False,False
111,1,720575940625654003,1,0,5,0,2,0,-3,False,False
133,1,720575940622639715,1,0,5,0,2,0,-3,False,False
167,1,720575940626719262,1,0,5,0,2,0,-3,False,False
172,1,720575940627262440,1,0,5,0,2,0,-3,False,False
181,1,720575940631408203,1,0,5,0,2,0,-3,False,False
190,1,720575940628266373,1,0,5,0,2,0,-3,False,False
237,1,720575940634400959,1,0,5,0,2,0,-3,False,False
399,1,720575940627604977,4,2,1,2,4,0,-4,False,False
315,1,720575940623475197,3,1,4,1,3,0,-4,False,False
367,1,720575940652611745,3,1,7,1,3,0,-4,False,False
455,2,720575940627336714 720575940630259927,2,0,2,0,2,2,-4,False,False
78,1,720575940617340736,2,0,5,0,2,0,-4,False,False
108,1,720575940613657342,2,0,6,0,2,0,-4,False,False
283,1,720575940645194606,2,0,5,0,2,0,-4,False,False
292,1,720575940634857583,2,0,4,0,2,0,-4,False,False
298,1,720575940612934627,2,0,3,0,2,0,-4,False,False
299,1,720575940624676861,2,0,4,0,2,0,-4,False,False
302,1,720575940626348218,2,0,6,0,2,0,-4,False,False
309,1,720575940609567586,2,0,3,0,2,0,-4,False,False
310,1,720575940625872717,2,0,3,0,2,0,-4,False,False
312,1,720575940628888040,2,0,4,0,2,0,-4,False,False
316,1,720575940639123544,2,0,4,0,2,0,-4,False,False
318,1,720575940624269706,2,0,4,0,2,0,-4,False,False
331,1,720575940618570525,2,0,4,0,2,0,-4,False,False
341,1,720575940621006672,2,0,3,0,2,0,-4,False,False
360,1,720575940628347722,2,0,3,0,2,0,-4,False,False
366,1,720575940629474307,2,0,8,0,2,0,-4,False,False
438,1,720575940620001718,2,0,3,0,2,0,-4,False,False
447,1,720575940616382865,2,0,1,0,2,0,-4,False,False
534,1,720575940618591557,2,0,1,0,2,0,-4,False,False
536,1,720575940647731252,2,0,1,0,2,0,-4,False,False
541,1,720575940627235134,2,0,4,0,2,0,-4,False,False
554,1,720575940627302415,2,0,1,0,2,0,-4,False,False
558,1,720575940613142514,2,0,1,0,2,0,-4,False,False
57,1,720575940634502812,2,0,5,0,3,0,-5,False,False
307,3,720575940619055617 720575940621819227 720575940625845447,9,6,4,6,9,4,-6,False,False
109,1,720575940633299993,3,0,6,0,3,0,-6,False,False
391,1,720575940618275520,3,0,5,0,3,0,-6,False,False
425,1,720575940612093351,3,0,3,0,3,0,-6,False,False
323,2,720575940614358162 720575940636523866,5,1,6,1,5,2,-8,False,False
353,1,720575940624903866,4,0,4,0,4,0,-8,False,False
369,1,720575940639137443,4,0,6,0,4,0,-8,False,False
371,1,720575940639185990,4,0,5,0,4,0,-8,False,False
540,1,720575940619730870,4,0,1,0,4,0,-8,False,False
549,1,720575940632069583,4,0,1,0,4,0,-8,False,False
453,2,720575940622056564 720575940623276046,6,1,2,1,6,2,-10,False,False
393,1,720575940640124880,5,0,4,0,5,0,-10,False,False
319,2,720575940617407003 720575940627569920,7,1,3,1,8,2,-13,False,False
